itemId,itemNm,brandNm,displayPrc,strikeOutPrc,siteNm,salestrNm,itemLnkd,itemImgUrl,itemOrdQty,itemOrdQtyTxt,page
1000556908570,[코이] 소중한사람에게 선물하는 뷰티 기프트 세트 外 토너/크림 ~추가쿠폰+구금 혜택!,KoY,61200,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000556908570&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/70/85/90/item/1000556908570_i1_500.jpg,216,주목할만한 상품,11
1000566660262,인기 상품 모음전,드래곤디퓨전,31299,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000566660262&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/62/02/66/item/1000566660262_i1_500.jpg,0,주목할만한 상품,11
1000583210186,"광채&탄력 케어, PDRN 크림/앰플/미스트 外 up to ~40% off",제나벨,35900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000583210186&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/86/01/21/item/1000583210186_i1_500.jpg,0,주목할만한 상품,11
1000585619364,[선물포장/쇼핑백증정]MIKO 4월의 탄생석DIA 파인주얼리 추천 천연 다이아몬드 쥬얼리,미꼬,626040,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000585619364&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/64/93/61/item/1000585619364_i1_500.jpg,0,주목할만한 상품,11
1000586540098,14k·18k BEST 랩다이아 주얼리 핫딜 + 사은품,도로시,127970,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000586540098&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/98/00/54/item/1000586540098_i1_500.jpg,41,주목할만한 상품,11
1000593294858,[푸마/카파 외] 글로벌 브랜드 초특가 ~87%,푸마,6555,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000593294858&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/58/48/29/item/1000593294858_i1_500.jpg,0,주목할만한 상품,11
1000600244183,환절기 추천 아이템 + 추가 쿠폰,샌드사운드,145992,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000600244183&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/83/41/24/item/1000600244183_i1_500.jpg,0,주목할만한 상품,11
1000616043995,"LVMH 럭셔리 뷰티 위크 스프링 뷰티, 마음을 전하는 기프트",,39568,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000616043995&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/95/39/04/item/1000616043995_i1_500.jpg,42,주목할만한 상품,11
1000621729838,어린이날 애착인형 특가전,카카오프렌즈,29750,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000621729838&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/38/98/72/item/1000621729838_i1_500.jpg,12,주목할만한 상품,11
1000625381712,KBO X 롯데 빼빼로 10개구단 5종 골라담기,롯데웰푸드,15900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000625381712&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/12/17/38/item/1000625381712_i1_500.jpg,0,주목할만한 상품,11
1000647486973,[블루독패밀리]SS세일 키즈&베이비 특가찬스 키즈바람막이/상하복/반팔티,블루독,37920,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000647486973&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/73/69/48/item/1000647486973_i1_500.jpg,146,주목할만한 상품,11
1000680483177,홍콩직구 1+1 클라란스/에스티로더 화장품모음,에스티로더,170900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000680483177&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/77/31/48/item/1000680483177_i1_500.jpg,284,주목할만한 상품,11
1000687453664,[노스페이스 공식]키즈/성인 BEST 이월 상품 제안!,노스페이스,33150,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000687453664&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/64/36/45/item/1000687453664_i1_500.jpg,184,주목할만한 상품,11
1000687724913,디자인 리빙 가구 인기 렌탈 페어 + 최대 상품권 + 제휴카드 할인,인홈,0,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000687724913&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/13/49/72/item/1000687724913_i1_500.jpg,0,주목할만한 상품,11
1000696418530,[헤드폰1+1] 뮤디스 전자 디지털피아노 MK-5 해머건반 88건반 가정용 슬림디자인,뮤디스,499000,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000696418530&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/30/85/41/item/1000696418530_i1_500.jpg,0,주목할만한 상품,11
1000702512868,레모나 비타민C 단독 구성&단독 혜택,경남제약,9410,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000702512868&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/68/28/51/item/1000702512868_i1_500.jpg,54,주목할만한 상품,11
1000710861517,여행용캐리어 20인치 24인치 28인치 기내용 수화물용 PC 여행가방,브라이튼,189008,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000710861517&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/17/15/86/item/1000710861517_i1_500.jpg,0,주목할만한 상품,11
1000712983806,[지움 ZIUM] 차량형 방문 매트리스 /쇼파/카펫트 클리닝 – 청소·살균·건조까지 한 번에! 케어즉시 사용가능! 서울/인천/양주/일산/분당/수도권전지역/충청/대구/광주/,지움,29100,30000,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000712983806&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/06/38/98/item/1000712983806_i1_500.jpg,0,주목할만한 상품,11
1000717198075,[플레이모빌] 어린이날 기프트 페스티벌 완구 대전 / 최대 40%할인 + 추가할인,아이큐박스,18000,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000717198075&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/75/80/19/item/1000717198075_i1_500.jpg,0,주목할만한 상품,11
1000722667618,가전 구독/렌탈 최대 35만원 혜택+배달의민족 2만원 쿠폰+구독료 6개월 반값+타사보상 2만원까지,LG,0,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000722667618&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/18/76/66/item/1000722667618_i1_500.jpg,68,주목할만한 상품,11
1000725641466,남성 BEST 기획전 스프레이/왁스/기름종이 외 ~,갸스비,17500,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000725641466&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/66/14/64/item/1000725641466_i1_500.jpg,0,주목할만한 상품,12
1000736712175,S/S 신상&베스트 로퍼/펌프스/슬링백/컴포트 특가전 (무료배송),엘칸토,31200,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000736712175&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/75/21/71/item/1000736712175_i1_500.jpg,98,주목할만한 상품,12
1000739304037,[신세계 광주] 뉴에라 셀럽착용 베스트 인기템전,뉴에라,64303,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000739304037&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/37/40/30/item/1000739304037_i1_500.jpg,0,주목할만한 상품,12
1000741675701,매직시리즈 할인,큐블로,98000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000741675701&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/01/57/67/item/1000741675701_i1_500.jpg,0,주목할만한 상품,12
1000754589657,/타이니코튼 유럽 키즈 브랜드 아울렛 최대 50%,보보쇼즈,108500,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000754589657&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/57/96/58/item/1000754589657_i1_500.jpg,0,주목할만한 상품,12
1000759098033,인기상품 모음,풀무원,49900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000759098033&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/33/80/09/item/1000759098033_i1_500.jpg,709,주목할만한 상품,12
1000765892283,달여만든 국산 무농약 도라지배즙/NFC 착즙주스/무첨가 유기농 과채주스,오가닉디노,23840,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000765892283&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/83/22/89/item/1000765892283_i1_500.jpg,29,주목할만한 상품,12
1000769006158,유아동 수영복 최대 20% 할인,스윔마베베,73582,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000769006158&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/58/61/00/item/1000769006158_i1_500.jpg,35,주목할만한 상품,12
1000774229176,"[SSG핫딜] 유치원 필수템! 스테판조셉  빨대물병, 도시락 등",스테판조셉,17363,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000774229176&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/76/91/22/item/1000774229176_i1_500.jpg,11,주목할만한 상품,12
1000774887686,[비밀특가][지누스] BEST 침대/매트리스/토퍼 SSG특가,지누스,161103,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000774887686&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/86/76/88/item/1000774887686_i1_500.jpg,90,주목할만한 상품,12
1000783241138,여름 상품 기획전,더하우스,113050,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000783241138&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/38/11/24/item/1000783241138_i1_500.jpg,0,주목할만한 상품,12
1000783687531,수분천재 에스네이처_성시경PICK추천,에스네이처,18810,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000783687531&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/31/75/68/item/1000783687531_i1_500.jpg,230,주목할만한 상품,12
1000784132608,"2026년  테일러메이드, 볼빅 및 캘러웨이 용품 추천",볼빅,22000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000784132608&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/08/26/13/item/1000784132608_i1_500.jpg,266,주목할만한 상품,12
1000791753862,[멤버쉽전용][샤오미코리아 본사직영판매]올인원 로봇청소기 X20+ / TÜV 보안인증,XIAOMI,529000,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000791753862&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/62/38/75/item/1000791753862_i1_500.jpg,0,주목할만한 상품,12
1000800164549,/아디다스/뉴발란스 외 스포츠 인기 브랜드,나이키,178262,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000800164549&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/49/45/16/item/1000800164549_i1_500.jpg,257,주목할만한 상품,12
1000806193964,건강식품모음전,대상웰라이프,25900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000806193964&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/64/39/19/item/1000806193964_i1_500.jpg,0,주목할만한 상품,12
1000806819159,하이퍼셀 리포좀 비타민C 外 BEST,뉴트리코어,197810,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000806819159&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/59/91/81/item/1000806819159_i1_500.jpg,14,주목할만한 상품,12
1000808818655,플리츠위크  벚꽃 플리츠 봄맞이 특가전,요이츠,8415,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000808818655&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/55/86/81/item/1000808818655_i1_500.jpg,21,주목할만한 상품,12
1000809784161,프리미엄 디저트 화과방,스위트라운지,35910,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000809784161&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/61/41/78/item/1000809784161_i1_500.jpg,23,주목할만한 상품,12
1000811112747,콘드로이친 외 건강식품 15% 할인 + 양배추정 증정,유케어핏,23800,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000811112747&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/47/27/11/item/1000811112747_i1_500.jpg,64,주목할만한 상품,12
1000811537664,"[럭키박스][15% 쿠폰 적용가 : 31,365원]센시비오 H2O 500ml x2(펌프형)+[증정]세비엄 H20 100ml(9,500원 상당)+화장솜 40매 증정",바이오더마,36900,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000811537664&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/64/76/53/item/1000811537664_i1_500.jpg,0,주목할만한 상품,12
1000811537834,"[럭키박스][15% 쿠폰 적용가 : 51,850원]아토덤 인텐시브밤 500ml+500ml+[증정] 아토덤 릭스틱 1개(12,000원 상당)",바이오더마,61000,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000811537834&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/34/78/53/item/1000811537834_i1_500.jpg,0,주목할만한 상품,12
1000812442651,26SS 제이린드버그 골프백 & 액세서리 모음전,제이린드버그,67944,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000812442651&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/51/26/44/item/1000812442651_i1_500.jpg,0,주목할만한 상품,12
1000814461846,[조선호텔김치] 프리미엄 조선호텔 겉절이 500g,조선호텔,13900,18000,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000814461846&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/46/18/46/item/1000814461846_i1_500.jpg,0,주목할만한 상품,12
1000815567715,[바로배송]쿠가 어사품 횡성한우 냉장 2등급 구이 특가 할인,쿠가횡성한우,23850,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000815567715&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/15/77/56/item/1000815567715_i1_500.jpg,0,주목할만한 상품,12
1000815621973,미니 메신저백 모음전 + 추가 즉시할인 혜택,르꼬끄,26860,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000815621973&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/73/19/62/item/1000815621973_i1_500.jpg,0,주목할만한 상품,12
1000815680483,26ss 키즈 베이비 모음전,보보쇼즈,202478,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000815680483&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/83/04/68/item/1000815680483_i1_500.jpg,70,주목할만한 상품,12
1000816424811,[낫소] 봄 신상 운동화 슬립온 슬리퍼 샌들 모음전,건종,12900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000816424811&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/11/48/42/item/1000816424811_i1_500.jpg,0,주목할만한 상품,12
1000816481807,[SSG 단독] 유아동 봄 신상 할인! 0-4세  상하복/바디수트/가디건 외 다양한 의류,빌리,26010,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000816481807&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/07/18/48/item/1000816481807_i1_500.jpg,0,주목할만한 상품,12
1000816526122,26년도 봄 인기 신상 모음,매긴,39950,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000816526122&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/22/61/52/item/1000816526122_i1_500.jpg,0,주목할만한 상품,12
1000817525003,입점기념 20%OFF 여아드레스/헤어밴드 등,유니엘,58344,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000817525003&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/03/50/52/item/1000817525003_i1_500.jpg,0,주목할만한 상품,13
1000817527609,[온라인전용] 남여 골프 PK티셔츠,볼빅,57424,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000817527609&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/09/76/52/item/1000817527609_i1_500.jpg,0,주목할만한 상품,13
1000817588343,"다낭성, 생리주기 케어 필수 여성 식품 이너시아 이노시톨",이너시아,27720,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000817588343&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/43/83/58/item/1000817588343_i1_500.jpg,0,주목할만한 상품,13
1000818115143,아델리 샌들 2컬러,내셔널지오그래픽키즈,42336,49000,신세계백화점,대전신세계,https://www.ssg.com/item/itemView.ssg?itemId=1000818115143&siteNo=6009&salestrNo=1024,https://sitem.ssgcdn.com/43/51/11/item/1000818115143_i1_500.jpg,0,주목할만한 상품,13
1000818520291,"[구찌/미우미우/발렌시아가 외] 독일 직구 아울렛 특가 여름 슈즈 추천 ! SS 샌들, 플립플랍, 플랫 모음딜",구찌,251650,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000818520291&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/91/02/52/item/1000818520291_i1_500.jpg,0,주목할만한 상품,13
1000818581157,CJ온스타일 홈쇼핑 한상궁 김치 행사,,51750,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000818581157&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/57/11/58/item/1000818581157_i1_500.jpg,0,주목할만한 상품,13
1000818615293,시카 엘릭서 라방 기념 역대급 할인,라비앙,16200,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000818615293&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/93/52/61/item/1000818615293_i1_500.jpg,17,주목할만한 상품,13
1000819006544,S/S 신상품/화동드레스/어린이날 드레스,키앙,26100,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000819006544&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/44/65/00/item/1000819006544_i1_500.jpg,15,주목할만한 상품,13
1000819298841,유산균 외 홈쇼핑 세일,,139748,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000819298841&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/41/88/29/item/1000819298841_i1_500.jpg,1876,주목할만한 상품,13
1000819395599,"대림바스 브랜드 욕실, 주방 필터 기획전",DAELIM,24225,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000819395599&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/99/55/39/item/1000819395599_i1_500.jpg,0,주목할만한 상품,13
1000819442184,스타필드에서 준비한 SS특가 ~70% OFF+12%쿠폰까지,LAP,11352,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000819442184&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/84/21/44/item/1000819442184_i1_500.jpg,0,주목할만한 상품,13
